n,kappa,h,ref,seed,method,group_first,energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,joint_pass,state_pass,observable_pass,seconds,nfev,nit,stop,archive,cnots,optimizer_success,raw_append_round_counter,pool_gradient_rounds,pool_derivatives,pool_parameter_shift_energy_evaluations,reoptimization_parameter_shift_energy_evaluations,optimizer_energy_evaluations,hardware_two_basis_circuit_evaluations_upper_bound,actual_hardware_executions,scope
12,0.8,1.1,ghz,11,cost,n12,-16.026205537309657,0.004465704574753519,0.9870552990932793,0.03597870903334807,0.012398296342648912,0.009284755216129703,False,False,False,7.958872374991188,2513,2280,budget,results/stage4_upgrade_v1/adaptive/cache/a581fd80dd2d5359047b967a87b8ac88ebe575397982a5b9cd5c3e5a57c8bc61.npz,127,True,4032,56,4032,8064,195292,2513,411738,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.75,1.7,plus,11,cost,map,-14.91420726384917,5.27230011799773e-05,0.9999681870097258,0.0003738729294830434,0.0001285541124624312,0.00015468915471805733,True,True,True,4.94374579199939,8444,7941,budget,results/stage4_upgrade_v1/adaptive/cache/a587f352518f1d090fabc4476e6db7b3acb0249ea3d7b94a29525a57b8628600.npz,128,False,2640,55,2640,5280,726706,8444,1480860,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.65,1.4,plus,11,cost,map,-12.57593804304435,0.00011046387695845539,0.9999164064595286,0.0008111016552647676,0.0003185550522863678,0.0003256253131950215,True,True,True,11.59207279101247,12295,11636,budget,results/stage4_upgrade_v1/adaptive/cache/a5ac970134f3f613a16cdc07e3367a0ff01572d8d24c7402edd89a00cf1c5067.npz,96,False,2736,57,2736,5472,1033270,12295,2102074,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,1.2,antiphase,23,fixed,development,-6.399999999999997,0.6202060867657855,0.11001980552767686,0.8987751442781843,0.3000063427091168,0.8775711858718112,False,False,False,0.0028702080016955733,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a5cdc84696e7fe48cef532b5fc1849754fef9ec360def4a170d00694236de274.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.25,1.2,ghz,11,cost,map,-10.990833741601996,4.7069662318932615e-05,0.9999306361183389,0.006558278606499575,0.002493674938323004,6.2983614664835486e-06,True,True,True,3.2967115829815157,7875,7468,budget,results/stage4_upgrade_v1/adaptive/cache/a5f7225e9ceba11e0d05f0bfcb1fb1d97f5dbe1c77a105dac655e6d35dfd8897.npz,63,True,2496,52,2496,4992,651522,7875,1328778,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,1.2,antiphase,11,cost,map,-11.16156609051598,2.389616856035559e-05,0.9999796954253894,0.0014050307830032749,0.0007822656337910239,0.0002135661460545002,True,True,True,4.890029166010208,8085,7599,budget,results/stage4_upgrade_v1/adaptive/cache/a61e5750a9372b44fda316a50a0ea1f2b7bd51d034a7c16aa86abd7e4bc28be4.npz,96,True,2640,55,2640,5280,715216,8085,1457162,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.5,plus,23,fixed,development,-6.020297192278105,0.1424099326966961,0.32328739777952076,0.8116926641644169,0.2979621760054303,0.3548026789060429,False,False,False,0.0032366670202463865,15,14,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a66e668cdfa2b3ae35eecafe1cb6c65852c279285bc2a837309086c90dcb93f9.npz,16,True,48,0,0,0,240,15,510,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.9,plus,37,cost,development,-9.773272500298297,1.8947147109038553e-06,0.9999983449464414,2.279734706644998e-05,6.007916717634676e-06,1.0586885078156527e-05,True,True,True,2.181027374987025,6226,5861,budget,results/stage4_upgrade_v1/adaptive/cache/a671682c1fc497b698fb4a1a4d3c5a0ff9bd0c1f30f2062b344d4f173dd04e0b.npz,96,True,2592,54,2592,5184,537542,6226,1097904,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.7,1.7,antiphase,11,cost,map,-14.853872087523708,9.879130647405532e-05,0.9999372330447519,0.0006400402903878194,0.0002391653494563939,0.0002515950800070499,True,True,True,4.6610508330049925,8125,7650,budget,results/stage4_upgrade_v1/adaptive/cache/a67356d97a220ef556052606c051faae2b593b569490e7ee5deed386f84be9d4.npz,96,True,2544,53,2544,5088,664158,8125,1354742,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.7,ghz,11,cost,map,-9.023734141205436,2.219824324356523e-11,0.9999999999649534,1.3755329086873047e-07,6.670217322923833e-08,7.822629444209639e-08,True,True,True,0.4791141249879729,1418,1289,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/a68036c76e3a00e342eb3a891636ac02330524bd63b37efdf2aaca858fe45f49.npz,101,True,1536,33,1584,3168,69752,1418,148676,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.4,ghz,11,cost,map,-12.40993191662011,7.74824637228555e-06,0.999994479542,0.0004509139973206261,0.00017544273163808133,2.7348322665043945e-05,True,True,True,5.789846375002526,9327,8797,budget,results/stage4_upgrade_v1/adaptive/cache/a69e51586f45f566ec0707bc1d92e7da816b14ac9004821cd24c3675e431e607.npz,95,False,2592,54,2592,5184,781736,9327,1592494,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,1.7,antiphase,11,cost,map,-14.719738789537406,1.270405599695934e-05,0.9999925197135472,0.00016114651998713758,5.195920702388834e-05,3.2741027616411955e-05,True,True,True,5.70151979100774,9199,8734,budget,results/stage4_upgrade_v1/adaptive/cache/a72df2ab21e7de39074ab66a08ad4edc80edd794e1e02de5e2444b0861253ee0.npz,128,False,2544,53,2544,5088,760526,9199,1549626,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.65,0.4,antiphase,11,cost,map,-5.901985482655518,0.0029458702749640686,0.981364342432211,0.07542632197590432,0.019181680943883617,0.009082510167065738,False,False,False,2.195852417004062,2691,2453,budget,results/stage4_upgrade_v1/adaptive/cache/a72dfa25ba0cb8f466eabacdd126adb7f3e0b4a534823574f093253c8e403279.npz,128,True,2448,51,2448,4896,199900,2691,414974,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.6,plus,11,cost,map,-14.09024134800892,2.2386473318647404e-05,0.9999847864650934,0.0010603019576577444,0.0005492616931681571,0.0001375572355575283,True,True,True,5.718131166999228,10143,9603,budget,results/stage4_upgrade_v1/adaptive/cache/a73363ce7e0c690841709359090af616fbb911f7765167304b578f00cda48b15.npz,96,False,2640,55,2640,5280,849678,10143,1730202,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.1,plus,37,gradient,development,-10.794761726043024,6.324329145823704e-05,0.999943628780646,0.001781251604286882,0.0007812230824503219,0.00021053675183790865,True,True,True,0.715816417010501,2464,2283,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/a73bf5c0ebeec6e0ba508529d1a094db707b54df37e03270a81fb6a436d7cd60.npz,96,True,1920,40,1920,3840,154406,2464,321420,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.8,ghz,11,cost,development,-15.53675320211936,7.75257007625818e-05,0.9999432105637592,0.002907928859250751,0.0015866227301834512,0.00027102467931716667,True,True,True,1.6322356669988949,5397,5039,budget,results/stage4_upgrade_v1/adaptive/cache/a759f3af7eef2d6cdcbdb10c0fb5ac79435ac5dc9609205f49f3c04dea98a6e9.npz,63,True,2448,51,2448,4896,439110,5397,898806,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.5,ghz,11,fixed,development,-5.595285701389159,0.19553636905781435,0.057661959840928215,1.289885260479409,0.35806241286462226,0.09427223349108216,False,False,False,0.004498708993196487,36,28,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a7994999a558c16ed7b2b51c65ae3b110e14a7f21123be9a4a60ff9df59db751.npz,23,True,48,0,0,0,576,36,1224,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.6,plus,23,cost,development,-7.562703914640417,0.0022381402389900495,0.9937904934787332,0.03809955273090515,0.009920425682364509,0.00767823323930561,False,True,False,0.974297500011744,2841,2616,budget,results/stage4_upgrade_v1/adaptive/cache/a7c351025b9d751fa1b497310572e29202e0a647582164b76e08599c3cf19df4.npz,128,True,2496,52,2496,4992,232368,2841,480402,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.6,antiphase,11,cost,map,-7.847594507147123,0.0012966463570387443,0.9962617226851938,0.027038694253660345,0.007227659328184921,0.008857519076792442,False,True,False,1.4135494169895537,2076,1899,budget,results/stage4_upgrade_v1/adaptive/cache/a7c83044ec7cfaeec0a414badb9166b58b4019981606d5176e54c541ea43d748.npz,128,True,2256,47,2256,4512,146202,2076,305580,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.2,plus,23,fixed,development,-4.332163844211143,0.27134554464887306,0.0716127027393883,0.9879578291434861,0.36976740290788107,0.29440464280185835,False,False,False,0.004147083003772423,21,19,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a8179bb2196e9f94a314efab8490879be85cafe994faa85d8826c798fc75d1c0.npz,16,True,48,0,0,0,336,21,714,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.65,0.6,ghz,11,cost,map,-7.047913458810005,0.0010873545504226367,0.997646904526806,0.014014168450946468,0.005070782046655925,0.0061849256520009055,False,True,False,3.120112959004473,4980,4655,budget,results/stage4_upgrade_v1/adaptive/cache/a84ddc560a1013e0467d0049b9230082326c10cefbfa0d92b9a2657d9ce64640.npz,127,True,2544,53,2544,5088,396292,4980,812720,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,1.2,ghz,11,cost,map,-10.993166405796256,0.0001174358481392801,0.9999022044495742,0.001301543326984289,0.0005863723188224146,0.0003455261018311395,True,True,True,6.192664749978576,7578,7176,budget,results/stage4_upgrade_v1/adaptive/cache/a84ea8069ef36e221c0c4cdac292bdefa2aaa4711d098d57e8075e213eabab5b.npz,95,True,2544,53,2544,5088,633238,7578,1291808,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,1.8,antiphase,11,cost,map,-15.40387768037611,9.71683683137492e-06,0.9999946753542374,0.0001922426005136202,9.960264391356555e-05,1.8088881558186998e-05,True,True,True,6.985220750008011,10337,9792,budget,results/stage4_upgrade_v1/adaptive/cache/a886732fcf2e8a400675108d9bcace72d3ca4c0e6ae1fbd01ec74bb7bb1284a6.npz,96,True,2640,55,2640,5280,866864,10337,1764962,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,0.15,plus,11,fixed,heldout,-4.1882584087325165,0.1600322610455419,0.07214973251916686,0.9906857713971432,0.37088185285659103,0.20137590164596214,False,False,False,0.008668624999700114,22,18,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a8989527991e6e0c6c5d708b85e64ee3c314bc65db30c1a16ae4c4dfe725302b.npz,16,True,48,0,0,0,352,22,748,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.1,antiphase,11,cost,map,-6.425145920524715,4.1349128532264245e-06,0.9999877607131495,3.387858729086979e-05,1.256631711527012e-05,0.00016998720720276528,True,True,True,0.22681049999664538,480,381,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/a8a465b7a01ce15d8874afe01f9d9dd2868b06e49b6576051500bbd74797e2ce.npz,32,True,1632,35,1680,3360,20464,480,48608,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.8,plus,11,cost,map,-8.200818873949107,0.0001074089243759957,0.9998792249100114,0.0011396458098827805,0.0005406909706967,0.000490963233084063,True,True,True,7.273293207981624,7990,7547,budget,results/stage4_upgrade_v1/adaptive/cache/a8a6a8f991bbe93c6b82c6b9fc654ad0c733c0f5f80ca67da18ba64c4b910c17.npz,128,False,2832,59,2832,5664,729796,7990,1486900,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.0,antiphase,11,cost,development,-10.251661790854222,1.397593152319132e-11,0.9999999999832094,7.431350788067448e-07,4.3805997840262734e-07,3.2710501240984513e-07,True,True,True,0.7521411659836303,2312,2130,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/a8ba356364d2a08f709708864a6980bf38564f1bcc028159674a272d076a8029.npz,120,True,2256,48,2304,4608,166334,2312,346508,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,antiphase,37,cost,development,-4.556834965649673,0.0014767137021900467,0.9869531265819276,0.03610516724398355,0.012711687334097777,0.001536765598964429,False,False,False,2.086926207994111,5370,4992,budget,results/stage4_upgrade_v1/adaptive/cache/a8bf3a4d797bb882f0c8d58c51f3bf8c042d016e2690cf944ca2f9f6ff65ac2d.npz,128,True,2640,55,2640,5280,417146,5370,855592,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,1.3,ghz,11,cost,map,-11.780294613383987,3.88747234203457e-05,0.9999603237010234,0.0029551063391386745,0.0017330669119550168,0.00037226447268590146,True,True,True,2.619531917007407,5513,5148,budget,results/stage4_upgrade_v1/adaptive/cache/a8f4ad9458948ea76915133b273deba509034261d47590205c85d3185809e15f.npz,63,True,2400,50,2400,4800,446458,5513,913542,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,1.3,antiphase,11,cost,map,-12.166291824873442,0.00019981199024066143,0.9998401736496271,0.0010163915471958357,0.0003707504397622158,0.0007067276624603824,True,True,True,4.1014521660108585,5112,4814,budget,results/stage4_upgrade_v1/adaptive/cache/a9083248639f04a166af674b37fec2b97e56a7a64105fa0eb51b0c14b8aaf998.npz,128,True,2496,52,2496,4992,413470,5112,847148,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.7,0.1,plus,11,cost,map,-5.628669535631754,2.528480155816748e-05,0.500066329317724,0.00014795538883760617,4.814669182851006e-05,0.0010279680626581744,False,False,True,0.3785989169846289,651,553,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/a90fafc5ebdb14cee8641f4f09b5427628fc48b63f8ae8e72d4e32c439c41623.npz,64,True,1584,34,1632,3264,30148,651,68126,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,0.4,plus,11,cost,map,-8.340585862631935,0.00012823646994220006,0.9997249838466541,0.0011692378126350045,0.00038447667927526963,0.0015652537410297818,True,True,True,1.333746834017802,1870,1685,budget,results/stage4_upgrade_v1/adaptive/cache/a91220ed84600da9939d546cd4e02c331194b86acbb26a417311b0392ab34b70.npz,64,True,2256,47,2256,4512,133012,1870,278788,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,ghz,11,fixed,development,-4.089515581844227,0.059891636677870896,0.004399110656660732,1.512884609000421,0.8961454842346136,0.3683016270347315,False,False,False,0.002139249991159886,7,5,fixed_short,results/stage4_upgrade_v1/adaptive/cache/a91957cb328658787dcb1a746f8800f8ba8fbc41e9f421aa018530d5c4e3ea0c.npz,23,True,48,0,0,0,112,7,238,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.0,plus,37,gradient,development,-10.251651200407796,1.3238197791309858e-06,0.9999989634895171,2.854400625162956e-05,1.9109258968308396e-05,1.357888034436705e-05,True,True,True,0.9329978750029113,3030,2810,budget,results/stage4_upgrade_v1/adaptive/cache/a9425ccf1975dd52d2465c764a943137db14a1147cff33af5174f052995d41fd.npz,128,True,2256,47,2256,4512,225572,3030,466228,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,0.8,plus,11,cost,map,-8.584186497292665,5.249021975428647e-05,0.9999329516277782,0.0025589398142617514,0.0009701755816167168,0.00039586301492933185,True,True,True,5.0939944999990985,8140,7714,budget,results/stage4_upgrade_v1/adaptive/cache/a95e7e581fb097d86e02d02e8c4df5afa8b84fc5cdae5bbd5ec96ae6e02a65f0.npz,96,True,2736,57,2736,5472,726858,8140,1480940,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.4,ghz,11,cost,map,-7.562446749622919,1.7122079631892717e-07,0.9999997974565269,1.2317799910843696e-05,5.9701745598328415e-06,2.452252209877992e-06,True,True,True,2.169778125011362,3797,3557,budget,results/stage4_upgrade_v1/adaptive/cache/a96f448b089eb9e5c4fcfecbeba99a64422fce06dec013d0f81b651738eb1b4f.npz,127,True,2016,42,2016,4032,261944,3797,539546,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,1.9,plus,11,cost,map,-16.151677490467755,4.750502081485308e-06,0.9999976286744499,0.0002482318482893049,7.650955652252489e-05,1.3016184330361114e-05,True,True,True,5.906111584015889,11157,10492,budget,results/stage4_upgrade_v1/adaptive/cache/a9ae59fb52290968b615d10e3bf1fd85acdc5ba2cc42e6bbaa3573d709ae7bc8.npz,96,True,2784,58,2784,5568,977794,11157,1989038,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.6,ghz,11,cost,map,-7.84308234768064,0.0018606662903492,0.9933944282464762,0.036434963517285035,0.009960011150321968,0.012895395796729603,False,True,False,0.8591953750001267,1866,1665,budget,results/stage4_upgrade_v1/adaptive/cache/a9c7d7eb34ec7afd6109e7fd109ac681d904ff49ee3bfd0584a68ed6a1f38271.npz,127,True,2208,46,2208,4416,109104,1866,230772,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
