n,kappa,h,label,level,evidence,source,bc
8,0.8,0.4875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ff38637b2fb7bcd99def5d29b8cbc3e28d1903eca96eebb9747b9a0cae604f13.npz,PBC
8,0.8,0.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c4b65ad007d85859c0b810566af90be2e3f55808006e90507c7467518fbe644a.npz,PBC
8,0.8,0.5125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d7a9ef741abdb3bc1b049e2992a263b8eef5a1454c4941b050ed8ffd0592a8dc.npz,PBC
8,0.8,0.525,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5930035c02e58142d317c0d649f2157d771cb743e89a239bd9ec0d3d1772531d.npz,PBC
8,0.8,0.5375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/bfd6828a7edc04ebc55f25a1f44ac3421217ccab1afe41a2dd82f55918e7f259.npz,PBC
8,0.8,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6d4535f03034333bb199bd56227e65a4a663f3aec38636b5da9aa2d5b6441dca.npz,PBC
8,0.8,0.6,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8a3133ee36812fd00a6cc504c5c5e851149087e6d26dc2655b7d521729a24da2.npz,PBC
8,0.8,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ad8f21cf5ac445dac83094335af4bb43b120d2df2cf6d02822885e19ffd12089.npz,PBC
8,0.8,0.7,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/dccc5abc3bdf7e5cadc00fda0568fe2b7c73d8a17c913d3ff9c2457292bd170b.npz,PBC
8,0.8,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d89819f91b912b714885a330226a9b7f710be927899aa7a040349e2514910b3f.npz,PBC
8,0.8,0.8,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/16d93c2ff206181424c49d4eaac6abec14131a1ec11dcecf72b9c1566b964fc4.npz,PBC
8,0.8,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8e0402faa056be38d7aef21a61c620027ce831612f7d7cb35fc3c3964e072d2a.npz,PBC
8,0.8,0.9,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/042e026f2b95010957191c5505574a1078036b6bed5ddb58f3b4f1afe5815bca.npz,PBC
8,0.8,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ad6f035edd5ef0fd8f18d95f0ac31e432d0c98f82767cde228b1d3fef478309c.npz,PBC
8,0.8,1.0,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f892aa3cf551d028d1218df17261d371992f71e687918c719372c1d326bd1372.npz,PBC
8,0.8,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2a55b9a24cecfb3d1e119ffa59ddac3c94654d82ef59d4b8cedfc3561dcfb350.npz,PBC
8,0.8,1.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/552321ea0924f3e3a3a726e46de5dac864649e9bec9949559ace9c97b19ba8a9.npz,PBC
8,0.8,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c04cdde7348c0e8ff5952ec4c1f652e42bced98050ed83379f083296d27d33bf.npz,PBC
8,0.8,1.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9be6e33a97da00412d788938a9f3405b191fad8188c2179a6dc380b26f365764.npz,PBC
8,0.8,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/44604238a85bf8f300bedefb2035400c26eca9f77f9a854e78e5435668c58720.npz,PBC
8,0.8,1.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f8c629faf5b49ab389d729aafe12a8bfbeee72dd49630a1ea82534fa9eab1f74.npz,PBC
8,0.8,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3c47f7d5717630e85443cd12c28de4bee5858a06ff797e50386ff1fd66579e21.npz,PBC
8,0.8,1.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/85fd460777251724f597dcd0a64c7a91cf86978e18ef654e54416fa3a341b627.npz,PBC
8,0.8,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f67b0a1e6746e5060d277302269db34b1bbfc9b0915842a34e6c85c41831b8f5.npz,PBC
8,0.8,1.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/10bb791ab0913546d0d611d4b78e9fb6930f1f13c45c637b87a2f8e7188c59ea.npz,PBC
8,0.8,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/4f0eb0859fd88f4a9e9a28373a2ed736d8a4b00f0b35eec1071e8740b0d44a06.npz,PBC
8,0.8,1.6,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/99ffb2edf872398ef75c2ab1273b14f892b3fb5e0183b927c92eb21fee263df5.npz,PBC
8,0.8,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/7aa0a3e76f9a308988b67c9f877d98f59a498195ea78057469f050d9ce5d6115.npz,PBC
8,0.8,1.7,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/e55d05c75be2ad55e2e02f409f7bc466bea8528d567d0471ff952d01e443fde6.npz,PBC
8,0.8,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/4effbfa4efd2076f0b1b73f6d56708a292a668a9fb7f4485e7b230f706aefcc5.npz,PBC
8,0.8,1.8,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/230753e9facf718819ce06fb8dcbc2095d1a9c02aaba50f9c19d572ad96a76d9.npz,PBC
8,0.8,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/8fb27ecf1b3c57eac5ff5b48decc771570754f4fb7eedfbe8bd0d6af8b55dd61.npz,PBC
8,0.8,1.9,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/59d069ae035ec438dba79a77089cd366d9a305d3e8f5263c781da4c813c0ccf3.npz,PBC
8,0.8,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/0c0541b7e0e13c2d79c8095cbf5b7920662f8b64c2119860501665b729f52cf4.npz,PBC
8,0.8,2.0,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/544260a3fb2dd2b7151e2529e1d0a7a6c30ba8bb739fa6910f18989c7ac85ad2.npz,PBC
8,0.9,0.05,antiphase-like,R0_extension,Small-field continuation from classical period4; full SF peak and amplitude; requires separate finite-size trend for Rlarge,results/stage6_v1/reference_atlas/cache/c136ae187a1676fb5320467306ec03e501173c1214cb1b0a5dbb25c964d3871e.npz,PBC
8,0.9,0.1,antiphase-like,R0_extension,Small-field continuation from classical period4; full SF peak and amplitude; requires separate finite-size trend for Rlarge,results/stage6_v1/reference_atlas/cache/1a8cd8683e9d26fd69325e7b6f9d78fdfb73f0ae69725c1569f2227ac9b200c9.npz,PBC
8,0.9,0.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b9afbd6da3198c15dce7d45d6d357847da07eef764b3eb404d904f036e751bdb.npz,PBC
8,0.9,0.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1a37a258e00e78f6946d174faf9d48f4a48efcc5bb7deee8c4b82cf72a48068a.npz,PBC
8,0.9,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/0e16b01cbc22166dc9ea180edc47cba6e7c998db82552e275936b153b2e483d6.npz,PBC
8,0.9,0.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/35c0fa806851aa3aed6f617c7831441ec57d903b4d66ae3f4fbb21709a700ba3.npz,PBC
8,0.9,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/15b77565a1952aa40772a47f8fa06cf1943334f1f5bf47ca69989e56062ffa08.npz,PBC
8,0.9,0.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f7ade26e0cd787a2ad8b15b4349faf5f25571bc57bd66cb94376f98d7625adcc.npz,PBC
8,0.9,0.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/406af21507d6d67ac067a1ecaa07415961ba6e8a9514d82063a11252a1edddd3.npz,PBC
8,0.9,0.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/160c264ec88d5120529fdf7c76f0df6e2064af3ea5ae786a8f7a54ca061418d6.npz,PBC
8,0.9,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8f28baec32a1b14cc43efb18f8aa145f2dcd4ab0155bc4abd55d58b48c388ca1.npz,PBC
8,0.9,0.5625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cd0c69bf309503aaf235b5553629fac20fba581ad8f3c125e3115c03c35666a5.npz,PBC
8,0.9,0.575,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/94f47b5fe954b81aae6312d2d6977ffd45a34ef3065f1c54124f3fabe39156a3.npz,PBC
8,0.9,0.5875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2c82400e7740f5b38f4d749f477f681a83d7e95b43af787f794ad244c1812501.npz,PBC
8,0.9,0.6,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/0f17278fafc654a9888ef6dc6db0b933dcb624cb416fec61cd9f2745e75e349d.npz,PBC
8,0.9,0.6125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/27f9116b7fe156817cf154b0780067743f96ddd1568af3483fc9fcdc7caf1144.npz,PBC
8,0.9,0.625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/dbc3d0810c519e33c6c7f55e262222aacfad27c4a24f665c99270051468e5156.npz,PBC
8,0.9,0.6375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c73dda84e1390e107557bce13750bdea83086bf11a54267c75309572d6ac5645.npz,PBC
8,0.9,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ed0c103b883472102b1a869348d1d75200131b08534005e1272c04ba4c16d6df.npz,PBC
8,0.9,0.7,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8daf1235becd480c87f71504af9ed37305a833b1d0d46e24aabc304d9b781aed.npz,PBC
8,0.9,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5eb6a2301561a0840a8de5571575153f47ceea005416e982c6ff44ec36b95ab4.npz,PBC
8,0.9,0.8,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2ceb1051e4ea2ceade3038b91b6ab8ac986ba4a6779261f94d0b6af4e542aff2.npz,PBC
8,0.9,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8dfb5539668573a72b89f54424b98f1870d9529e4113a2e4745c5d7bed6ac377.npz,PBC
8,0.9,0.9,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/fc37b70a726770945e8c54f23bd37799550ac22f34d015b8abba245861b93be3.npz,PBC
8,0.9,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ba77e29c0a43c911a0e7f9d9a3e8015f749440de9eaa3d9b1b73ee2b5ba6c6b3.npz,PBC
8,0.9,1.0,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d115ed26757a05e61bbdb006a47b8848e740cd015dd12550ad0c17e2684a331c.npz,PBC
8,0.9,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8fa985ff85efecc67e85b3ca1a14cb478cb4b1f1be47876b5c30a2517ef9116b.npz,PBC
8,0.9,1.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8c0899f695d769b6a88148deb2a3a6e000bf19d5b7b17563ea64f9e6b80de11d.npz,PBC
8,0.9,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/27ddbe0bc2da2a527e21306ea1d8398ebb689adad8e1f8af756a8417a8551bd5.npz,PBC
8,0.9,1.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/82bdacf0d8aad1dc901375c957e02973f8d2c1631ce388d806dc7b9e7842a49f.npz,PBC
8,0.9,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/daf287d7b5e7e16218bd3b3ab5ef9151c2fdf72d304b1930d3b24372fd6e5922.npz,PBC
8,0.9,1.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/80364bfa5cea1c201bb417dc1732423be8055c6e3069aecfdd510008b09c9805.npz,PBC
8,0.9,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2f7ead43f9c9ccc98882577488286500fe0a3a58e4874817ae164d5d10c7616b.npz,PBC
8,0.9,1.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ecd6fe01a73597d1ef482a119c14c66d511594a8babacf14220003e2d5607527.npz,PBC
8,0.9,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/86d0e3a9d1f26c3d9e6d1d5ba612431155f8e03c6aa0f6723c4d7ab1c3a8ca87.npz,PBC
8,0.9,1.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2c698a9a6eab74a5b5f372a2edf6d2393090242ca8a480654e94af04eb63772f.npz,PBC
8,0.9,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/26f6cd94cf75a9493c9ad02b081fb2f60f70b9a9b0d01c623d5b952c427d01b4.npz,PBC
8,0.9,1.6,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/ceb36267a4978a198da4129b41f71963434653a1dc013693fb5f35475afdf4ed.npz,PBC
8,0.9,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/fc9638276a812f759984e28396e3cf5909cccc4f9bfdfe5a60a1d18cd4a9ec3d.npz,PBC
8,0.9,1.7,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/11e724ebdc6115946ce2c2781ff06bb051ed6cf53da9cc70b643a3b61c183a14.npz,PBC
